Time,Angle
36.910,256.92
36.911,257.49
36.913,258.07
36.913,258.65
36.913,259.23
36.913,259.81
36.913,260.38
36.915,276.10
36.915,276.67
36.917,277.24
36.922,277.81
36.922,278.38
36.923,278.95
36.924,279.52
36.930,280.10
36.930,280.67
36.933,281.25
36.990,281.83
36.990,282.40
36.990,282.97
36.992,283.54
36.993,284.11
36.994,284.68
37.000,285.25
37.001,285.82
37.001,286.39
37.001,286.96
37.001,287.54
37.003,301.83
37.267,302.40
37.267,302.98
37.268,303.55
37.268,304.13
37.268,304.70
37.268,305.27
37.268,305.84
37.268,306.41
37.270,325.05
37.271,325.63
37.272,326.20
37.327,326.77
37.327,327.34
37.327,327.91
37.327,328.48
37.327,329.05
37.330,31.80
37.332,32.39
37.333,32.97
37.340,33.56
37.341,34.14
37.341,34.72
37.341,35.31
37.341,35.89
37.341,40.02
37.345,40.61
37.345,41.20
37.348,41.78
37.351,42.37
37.354,42.96
37.361,43.54
37.361,44.13
37.363,44.72
37.364,45.32
37.366,45.91
37.366,46.50
37.370,47.10
37.370,47.69
37.370,48.28
37.370,48.87
37.374,49.46
37.375,50.05
37.375,50.64
37.380,51.23
37.380,51.82
37.382,52.42
37.385,53.02
37.387,53.61
37.389,54.21
37.391,54.80
37.395,55.40
37.398,55.99
37.446,56.58
37.446,57.17
37.446,57.77
37.447,58.36
37.447,58.96
37.449,59.55
37.450,60.15
37.451,60.75
37.456,61.35
37.457,61.95
37.457,62.54
37.457,63.14
37.457,63.73
37.460,75.54
37.462,76.15
37.465,76.75
37.467,77.35
37.469,77.95
37.471,78.56
37.542,79.16
37.543,79.76
37.543,80.36
37.544,80.96
37.545,81.57
37.547,82.18
37.547,82.79
37.547,83.40
37.547,84.01
37.547,84.61
37.548,102.01
37.549,102.62
37.552,103.23
37.555,103.84
37.555,104.46
37.557,105.08
37.560,105.70
37.562,106.32
37.626,106.94
37.628,107.87
37.628,108.48
37.629,109.10
37.632,109.71
37.632,110.33
37.632,110.94
37.632,111.56
37.634,128.16
37.634,128.79
37.635,129.42
37.637,130.04
37.642,130.67
37.643,131.30
37.643,131.92
37.645,132.54
37.647,133.17
37.714,133.79
37.714,134.42
37.714,135.05
37.726,135.68
37.729,136.31
37.729,136.94
37.802,137.88
37.803,138.51
37.819,139.14
37.819,139.76
37.819,140.39
37.819,141.01
37.819,141.33
37.820,184.06
37.838,185.01
37.883,185.65
37.883,186.28
37.895,186.92
37.895,187.56
37.895,188.19
37.895,188.83
37.899,196.51
37.952,197.15
37.953,197.79
37.955,198.43
37.955,199.07
37.955,199.70
37.955,200.34
37.955,200.98
37.956,231.46
37.958,232.10
37.962,232.73
37.963,233.37
37.967,234.01
37.967,234.65
37.967,235.61
37.972,236.25
37.972,236.89
37.973,237.53
38.035,238.16
38.035,238.80
38.036,239.43
38.037,240.07
38.037,240.70
38.039,241.34
38.045,241.98
38.049,242.62
38.049,243.26
38.049,243.90
38.049,244.53
38.049,245.17
38.049,260.94
38.053,261.57
38.057,262.20
38.057,262.84
38.058,263.47
38.059,264.11
38.122,264.74
38.122,265.38
38.122,266.02
38.122,266.65
38.123,267.28
38.124,267.91
38.124,268.54
38.124,269.17
38.124,269.80
38.149,284.97
38.149,285.61
38.150,286.24
38.152,286.88
38.180,287.51
38.180,288.14
38.180,288.78
38.180,289.41
38.180,290.04
38.183,295.43
38.184,296.06
38.185,296.69
38.190,297.32
38.191,297.95
38.191,298.58
38.191,299.21
38.191,299.84
38.191,300.47
38.196,306.75
38.231,307.38
38.231,308.02
38.231,308.65
38.232,309.28
38.235,309.91
38.236,310.54
38.236,311.17
38.242,311.80
38.243,312.43
38.243,313.06
38.243,313.68
38.243,314.31
38.243,314.94
38.281,323.47
38.282,324.10
38.283,324.74
38.284,325.37
38.344,326.00
38.344,326.63
38.344,327.26
38.344,327.89
38.344,328.52
38.344,337.04
38.346,337.67
38.346,338.31
38.406,338.94
38.407,339.57
38.407,340.20
38.407,340.83
38.407,341.47
38.407,342.10
38.410,357.64
38.411,358.59
38.411,359.23
38.416,359.87
38.419,0.51
38.419,1.14
38.419,1.46
38.419,2.10
38.419,2.74
38.421,18.70
38.429,19.33
38.431,19.97
38.434,20.61
38.435,21.26
38.435,21.90
38.435,22.54
38.435,23.19
38.437,23.83
38.437,24.47
38.444,25.11
38.444,25.75
38.452,26.39
38.453,27.03
38.458,27.67
38.459,28.32
38.461,28.96
38.461,29.61
38.467,30.25
38.467,30.90
38.467,31.54
38.467,32.18
38.467,32.83
38.467,33.47
38.470,34.43
38.474,35.08
38.478,35.73
38.478,36.37
38.479,37.02
38.482,37.67
38.482,38.32
38.487,38.96
38.488,39.61
38.489,40.26
38.489,40.90
38.492,41.55
38.494,42.19
38.495,42.84
38.499,43.49
38.502,44.14
38.504,44.80
38.504,45.45
38.507,46.10
38.508,46.75
38.510,47.40
38.513,48.05
38.517,48.70
38.517,49.34
38.519,50.00
38.519,50.65
38.522,51.30
38.523,51.96
38.571,52.61
38.571,53.27
38.571,53.92
38.573,54.57
38.573,55.22
38.573,55.87
38.573,56.52
38.573,57.18
38.576,69.02
38.578,69.68
38.582,70.33
38.582,70.99
38.583,71.65
38.585,72.31
38.589,72.97
38.589,73.63
38.591,74.29
38.595,74.95
38.596,75.62
38.660,76.28
38.661,76.94
38.662,77.60
38.664,78.26
38.664,78.92
38.670,79.58
38.671,80.24
38.671,80.91
38.671,81.57
38.671,82.24
38.671,82.91
38.673,101.63
38.679,102.30
38.680,102.97
38.680,103.65
38.682,104.32
38.743,105.00
38.746,105.67
38.747,106.35
38.747,107.02
38.747,107.69
38.755,108.36
38.755,109.03
38.755,109.71
38.755,110.38
38.755,111.06
38.757,129.42
38.760,130.10
38.761,130.78
38.764,131.46
38.764,132.14
38.765,132.82
38.834,133.50
38.835,134.18
38.845,134.87
38.845,135.55
38.845,136.23
38.845,136.92
38.845,137.60
38.845,138.28
38.845,138.96
38.845,157.91
38.845,158.60
38.845,159.29
38.848,159.98
38.848,160.67
38.848,161.35
38.851,162.04
38.852,162.72
38.855,163.41
38.859,164.10
38.920,164.79
38.920,165.48
38.920,166.17
38.923,166.86
38.924,167.55
38.924,168.24
38.929,168.92
38.931,169.61
38.931,170.29
38.931,170.98
38.931,171.67
38.931,172.36
38.933,190.64
38.937,191.33
38.939,192.02
38.939,192.70
38.943,193.39
38.944,194.08
39.006,194.76
39.006,195.46
39.006,196.15
39.006,196.84
39.009,197.53
39.009,198.22
39.009,198.91
39.009,199.60
39.009,200.28
39.012,217.14
39.013,217.83
39.017,218.52
39.018,219.21
39.018,219.90
39.021,220.59
39.023,221.28
39.027,222.31
39.028,223.00
39.029,223.68
39.086,224.37
39.086,225.06
39.230,225.75
39.230,226.44
39.265,227.13
39.265,227.82
39.322,228.50
39.735,229.19
39.735,229.87
39.735,230.56
39.735,231.24
39.735,231.93
39.736,305.31
39.739,305.98
39.746,306.66
39.753,307.34
39.753,308.02
39.753,308.70
39.753,309.38
39.753,310.06
39.754,119.64
39.758,120.36
39.763,121.09
39.763,121.81
39.765,122.52
39.765,123.24
39.766,123.96
39.769,124.68
39.769,125.40
39.773,126.13
39.774,126.85
39.775,127.58
39.820,128.30
39.821,129.39
39.822,130.11
39.822,130.83
39.828,131.55
39.829,132.27
39.829,132.99
39.829,133.72
39.829,134.44
39.829,135.17
39.832,148.26
39.836,148.99
39.836,149.72
39.839,150.45
39.843,151.18
39.844,151.91
39.846,152.64
39.848,153.36
39.855,154.09
39.855,154.82
39.855,155.55
39.856,156.27
39.858,157.01
39.859,158.10
39.861,158.84
39.865,159.57
39.865,160.29
39.867,161.02
39.868,161.75
39.871,162.48
39.873,163.20
39.874,163.93
39.878,164.66
39.880,165.40
39.882,166.13
39.882,166.86
39.886,167.59
39.886,168.32
39.889,169.04
39.892,169.77
39.895,170.50
39.897,171.22
39.898,171.95
39.900,172.69
39.903,173.42
39.904,174.15
39.910,174.88
39.910,175.61
39.910,176.34
39.921,177.06
39.923,177.79
39.923,178.52
39.923,179.25
39.929,179.98
39.932,180.71
39.932,181.44
39.932,182.17
39.932,182.90
39.932,183.63
39.933,185.08
39.938,185.81
39.938,186.54
39.940,187.27
39.942,188.00
39.946,188.73
39.947,189.46
39.949,190.19
39.951,190.92
39.954,191.65
39.954,192.37
39.956,193.47
40.007,194.19
40.010,194.93
40.010,195.66
40.010,196.39
40.098,197.12
40.098,197.85
40.098,198.58
40.098,199.31
40.098,200.04
40.098,200.77
40.101,216.40
40.103,217.13
40.103,217.86
40.107,218.60
40.108,219.33
40.108,220.06
40.108,220.79
40.108,221.51
40.112,249.89
40.148,250.62
40.150,251.35
40.150,252.07
40.151,252.79
40.154,253.51
40.154,254.23
40.155,254.96
40.220,255.68
40.222,256.41
40.222,257.13
40.222,257.86
40.222,258.59
40.222,259.31
40.222,269.38
40.226,270.10
40.226,270.82
40.233,271.55
40.233,272.27
40.233,273.00
40.233,273.72
40.233,274.44
40.269,293.93
40.270,294.65
40.270,295.38
40.272,296.10
40.288,296.82
40.288,297.53
40.288,298.25
40.288,298.97
40.288,299.68
40.290,309.42
40.291,310.14
40.292,310.86
40.296,311.58
40.299,312.29
40.299,313.01
40.299,313.73
40.299,314.44
40.299,315.16
40.303,318.40
40.304,319.48
40.307,320.19
40.309,320.91
40.310,321.63
40.313,322.34
40.316,323.06
40.317,323.78
40.320,324.50
40.321,325.22
40.321,325.94
40.324,326.66
40.329,327.38
40.329,328.10
40.332,328.81
40.333,329.53
40.334,330.25
40.339,330.97
40.339,331.69
40.343,332.41
40.343,333.13
40.345,333.85
40.347,334.57
40.349,335.28
40.352,336.00
40.352,336.72
40.355,337.44
40.357,338.16
40.357,338.88
40.362,339.60
40.363,340.32
40.367,341.04
40.368,341.76
40.369,342.48
40.374,343.19
40.375,343.91
40.375,344.99
40.378,345.71
40.383,346.43
40.386,347.15
40.386,347.87
40.399,348.59
40.400,349.31
40.402,350.03
40.416,350.75
40.417,351.47
40.417,352.19
40.417,352.91
40.417,353.63
40.419,356.15
40.421,356.87
40.423,357.59
40.428,358.31
40.428,359.04
40.428,359.76
40.428,0.49
40.428,1.21
40.430,4.47
40.431,5.19
40.433,5.91
40.437,6.64
40.438,7.36
40.440,8.09
40.443,8.82
40.443,9.55
40.444,10.28
40.450,11.01
40.450,11.74
40.451,12.46
40.454,13.19
40.456,13.91
40.459,14.64
40.462,15.37
40.463,16.10
40.463,16.84
40.465,17.57
40.469,18.30
40.470,19.03
40.471,19.75
40.473,20.48
40.478,21.21
40.480,21.94
40.480,22.67
40.481,23.40
40.483,24.13
40.489,24.87
40.489,25.60
40.490,26.32
40.494,27.05
40.495,27.78
40.497,28.51
40.497,29.24
40.501,29.97
40.504,30.70
40.504,31.44
40.507,32.17
40.507,32.90
40.510,33.63
40.511,34.36
40.515,35.09
40.517,35.82
40.517,36.55
40.519,37.28
40.523,38.02
40.524,38.75
40.526,39.49
40.530,40.22
40.533,40.95
40.547,41.69
40.547,42.42
40.548,43.15
40.549,43.88
40.566,44.61
40.566,45.35
40.570,46.09
40.570,46.83
40.570,47.56
40.570,48.30
40.570,49.04
40.621,56.06
40.622,56.80
40.623,57.54
40.624,58.27
40.627,59.01
40.628,59.75
40.628,60.49
40.628,61.23
40.628,61.98
40.630,78.07
40.632,78.82
40.634,79.56
40.638,80.31
40.638,81.05
40.642,81.79
40.643,82.54
40.707,83.29
40.708,84.04
40.708,84.79
40.709,85.54
40.712,86.29
40.712,87.04
40.712,87.79
40.712,88.53
40.712,89.28
40.714,109.69
40.717,110.45
40.717,111.20
40.722,111.95
40.722,112.71
40.723,113.46
40.724,114.22
40.727,114.98
40.730,115.74
40.733,116.50
40.793,117.26
40.794,118.01
40.794,118.77
40.796,119.52
40.796,120.28
40.799,121.03
40.805,121.79
40.807,122.55
40.807,123.31
40.807,124.07
40.807,124.83
40.807,125.59
40.808,145.84
40.809,146.60
40.811,147.37
40.817,148.13
40.818,148.89
40.881,149.65
40.882,150.41
40.885,151.17
40.887,151.93
40.888,152.69
40.891,153.46
40.891,154.22
40.891,154.99
40.891,155.75
40.891,156.52
40.894,178.35
40.895,179.11
40.899,179.87
40.899,180.63
40.900,181.39
40.903,182.15
40.906,182.92
40.985,183.68
40.985,184.45
40.985,185.21
40.986,185.98
40.987,186.74
40.987,187.50
40.987,188.26
40.987,189.02
40.987,189.78
40.987,213.38
40.989,214.14
40.991,214.91
41.055,215.67
41.055,216.43
41.055,217.58
41.056,218.33
41.058,219.09
41.058,219.85
41.061,220.61
41.066,221.37
41.067,222.13
41.067,222.89
41.067,223.66
41.067,224.42
41.067,225.18
41.104,245.33
41.104,246.09
41.107,246.85
41.108,247.61
41.176,248.37
41.176,249.12
41.176,249.87
41.176,250.63
41.176,251.38
41.176,261.63
41.178,262.39
41.178,263.14
41.179,263.90
41.196,264.65
41.196,265.40
41.196,266.15
41.196,266.91
41.196,267.66
41.197,291.47
41.198,292.23
41.198,292.98
41.204,293.73
41.205,294.48
41.205,295.23
41.205,295.98
41.205,296.73
41.207,297.48
41.210,298.24
41.213,299.00
41.213,299.75
41.215,300.50
41.218,301.26
41.219,302.01
41.222,302.75
41.224,303.50
41.231,304.25
41.231,305.01
41.231,305.76
41.233,306.52
41.235,307.27
41.237,308.40
41.239,309.15
41.243,309.90
41.243,310.65
41.244,311.40
41.248,312.15
41.250,312.90
41.250,313.66
41.253,314.41
41.257,315.17
41.259,315.92
41.259,316.67
41.260,317.42
41.263,318.17
41.265,318.92
41.269,319.67
41.269,320.42
41.271,321.18
41.272,321.93
41.275,322.68
41.277,323.44
41.278,324.18
41.282,324.93
41.284,325.68
41.285,326.43
41.288,327.18
41.291,327.94
41.291,328.69
41.292,329.45
41.295,330.20
41.298,330.95
41.299,332.07
41.301,332.82
41.304,333.57
41.307,334.32
41.309,335.07
41.310,335.83
41.310,336.58
41.313,337.34
41.315,338.09
41.320,338.84
41.322,339.59
41.323,340.34
41.324,341.09
41.327,341.84
41.327,342.60
41.329,343.35
41.332,344.11
41.333,344.86
41.336,345.61
41.339,346.36
41.339,347.12
41.343,347.87
41.343,348.62
41.348,349.37
41.350,350.13
41.350,350.89
41.353,351.64
41.354,352.40
41.356,353.15
41.359,353.91
41.360,355.04
41.360,355.79
41.367,356.54
41.367,357.30
41.369,358.06
41.370,358.82
41.371,359.58
41.375,0.34
41.378,1.10
41.381,1.85
41.381,2.61
41.384,3.36
41.386,4.12
41.386,4.50
41.389,5.27
41.392,6.03
41.393,6.79
41.393,7.56
41.395,8.32
41.398,9.08
41.400,9.83
41.401,10.59
41.405,11.35
41.406,12.12
41.406,12.88
41.409,13.65
41.411,14.41
41.413,15.18
41.416,15.94
41.419,16.70
41.421,17.46
41.421,18.22
41.424,18.98
41.427,19.75
41.428,20.51
41.430,21.28
41.432,22.05
41.438,22.81
41.438,23.57
41.439,24.33
41.440,25.09
41.443,25.86
41.445,26.62
41.445,27.39
41.449,28.15
41.451,28.92
41.452,29.69
41.455,30.46
41.457,31.22
41.457,31.99
41.460,32.75
41.461,33.51
41.464,34.28
41.467,35.04
41.468,35.81
41.470,36.58
41.474,37.35
41.475,38.12
41.475,38.89
41.478,39.65
41.480,40.42
41.482,41.18
41.488,41.95
41.489,42.72
41.489,43.49
41.492,44.26
41.492,45.03
41.494,45.80
41.496,46.57
41.499,47.34
41.501,48.10
41.504,48.87
41.504,49.64
41.505,50.42
41.508,51.19
41.509,51.97
41.513,52.74
41.515,53.51
41.518,54.28
41.518,55.05
41.519,55.82
41.521,56.59
41.524,57.36
41.526,58.14
41.529,58.91
41.531,59.69
41.531,60.47
41.533,61.24
41.536,62.01
41.538,62.79
41.540,63.56
41.543,64.33
41.545,65.11
41.545,65.88
41.546,66.66
41.549,67.44
41.551,68.22
41.553,69.00
41.563,69.77
41.564,70.54
41.565,71.32
41.567,72.10
41.568,72.87
41.569,73.65
41.571,74.44
41.576,75.22
41.576,76.00
41.577,76.77
41.577,77.55
41.577,78.33
41.579,79.10
41.581,79.88
41.584,80.66
41.586,81.45
41.589,82.23
41.590,83.01
41.593,83.80
41.595,84.58
41.595,85.36
41.602,86.13
41.603,86.91
41.606,87.69
41.606,88.48
41.607,89.26
41.608,90.05
41.610,90.84
41.614,91.62
41.615,92.40
41.615,93.18
41.618,93.97
41.620,94.75
41.621,95.53
41.625,96.32
41.628,97.11
41.628,97.90
41.629,98.68
41.631,99.47
41.634,100.26
41.635,101.04
41.644,101.82
41.645,102.61
41.645,103.39
41.647,104.18
41.649,104.97
41.650,105.76
41.652,106.55
41.653,107.34
41.656,108.52
41.656,109.31
41.658,110.09
41.662,110.88
41.664,111.67
41.666,112.46
41.666,113.25
41.668,114.04
41.670,114.83
41.673,115.62
41.674,116.41
41.677,117.20
41.680,117.98
41.682,118.77
41.682,119.56
41.695,120.35
41.696,121.15
41.698,121.94
41.713,122.73
41.714,123.52
41.718,124.31
41.718,125.09
41.718,125.88
41.718,126.67
41.718,127.47
41.721,134.18
41.722,134.97
41.725,135.76
41.726,136.56
41.729,137.35
41.729,138.14
41.731,138.93
41.733,139.72
41.735,140.51
41.739,141.30
41.740,142.09
41.743,142.88
41.746,144.07
41.746,144.87
41.747,145.66
41.753,146.45
41.754,147.24
41.754,148.03
41.762,148.82
41.763,149.61
41.763,150.41
41.764,151.20
41.765,152.00
41.766,152.79
41.772,153.59
41.773,154.38
41.773,155.17
41.774,155.96
41.776,156.75
41.780,157.55
41.783,158.34
41.783,159.14
41.784,159.94
41.787,160.73
41.789,161.53
41.790,162.32
41.794,163.11
41.796,163.90
41.796,164.69
41.864,165.49
41.864,166.28
41.864,167.08
41.867,168.28
41.867,169.08
41.872,169.87
41.873,170.66
41.873,171.45
41.873,172.24
41.873,173.04
42.036,196.40
42.038,197.20
42.039,197.99
42.040,198.79
42.040,199.58
42.040,200.37
42.040,201.16
42.040,201.95
42.040,202.74
42.040,259.50
42.042,260.29
42.042,261.07
42.090,261.85
42.092,262.63
42.095,263.41
42.095,264.19
42.095,264.98
42.095,265.76
42.095,266.55
42.097,283.02
42.099,283.80
42.157,284.58
42.157,285.36
42.157,286.14
42.157,286.91
42.160,288.08
42.161,288.87
42.163,289.65
42.166,290.43
42.203,291.22
42.203,292.00
42.203,292.78
42.203,293.55
42.203,294.33
42.206,312.34
42.207,313.12
42.207,313.90
42.210,314.68
42.229,315.46
42.229,316.24
42.229,317.01
42.229,317.79
42.230,329.47
42.233,330.25
42.234,331.02
42.238,331.80
42.241,332.58
42.241,333.36
42.241,334.14
42.241,334.93
42.296,339.99
42.298,340.77
42.299,341.55
42.299,342.34
42.302,343.12
42.302,343.90
42.302,344.68
42.302,345.45
42.302,346.23
42.304,3.19
42.304,3.98
42.306,4.78
42.309,5.57
42.311,6.36
42.311,7.15
42.314,7.93
42.316,8.72
42.318,9.51
42.384,10.30
42.384,11.09
42.384,11.89
42.384,12.68
42.385,13.48
42.387,14.27
42.387,15.06
42.388,15.85
42.396,16.64
42.396,17.43
42.396,18.22
42.396,19.02
42.396,19.81
42.400,41.30
42.400,42.09
42.404,42.89
42.404,43.69
42.406,44.49
42.467,45.29
42.467,46.08
42.467,46.87
42.468,47.67
42.469,48.47
42.476,49.27
42.476,50.07
42.476,50.87
42.476,51.67
42.476,52.47
42.480,73.90
42.483,74.71
42.486,75.51
42.486,76.32
42.487,77.12
42.489,77.92
42.493,78.73
42.494,79.53
42.558,80.34
42.558,81.15
42.558,81.96
42.558,82.77
42.559,83.58
42.562,84.38
42.562,85.19
42.563,85.99
42.569,86.80
42.569,87.61
42.569,88.42
42.569,89.23
42.569,90.04
42.573,111.69
42.574,112.51
42.578,113.33
42.578,114.15
42.634,114.96
42.634,115.77
42.634,116.59
42.637,117.40
42.637,118.62
42.643,119.44
42.644,120.26
42.644,121.08
42.644,121.89
42.644,122.71
42.644,123.12
42.647,142.69
42.653,143.51
42.653,144.32
42.654,145.14
42.655,145.95
42.660,146.76
42.722,147.57
42.722,148.39
42.723,149.20
42.724,150.02
42.725,150.83
42.728,151.65
42.728,152.47
42.728,153.28
42.728,154.10
42.728,154.91
42.729,175.80
42.730,176.61
42.731,177.43
42.735,178.24
42.738,179.06
42.738,179.88
42.739,180.69
42.744,181.51
42.744,182.33
42.748,183.15
42.813,183.97
42.813,184.78
42.813,185.60
42.814,186.41
42.816,187.22
42.817,188.04
42.822,188.86
42.823,189.68
42.823,190.50
42.823,191.31
42.823,192.13
42.825,215.64
42.830,216.45
42.832,217.26
42.833,218.07
42.835,218.88
42.892,219.69
42.892,220.51
42.893,221.32
42.894,222.13
42.895,222.94
42.900,223.75
42.902,224.56
42.902,225.37
42.902,226.17
42.902,226.99
43.078,247.06
43.078,247.86
43.079,248.67
43.080,249.48
43.159,250.28
43.159,251.09
43.159,251.90
43.159,252.71
43.159,253.51
43.159,316.71
43.160,317.51
43.160,318.31
43.160,319.12
43.168,319.92
43.168,320.73
43.168,321.53
43.168,322.32
43.168,323.12
43.170,354.11
43.171,354.92
43.178,355.73
43.179,356.53
43.181,357.34
43.182,358.15
43.184,358.95
43.186,359.76
43.189,0.56
43.190,1.37
43.190,2.18
43.193,2.99
43.195,3.81
43.198,4.62
43.200,5.43
43.203,6.24
43.204,7.05
43.204,7.86
43.206,8.67
43.209,9.48
43.210,10.30
43.216,10.71
43.217,11.52
43.218,12.34
43.218,13.16
43.221,13.97
43.223,14.78
43.224,15.59
43.228,16.41
43.230,17.22
43.233,18.04
43.233,18.86
43.234,19.68
43.236,20.50
43.243,21.31
43.243,22.13
43.247,22.94
43.253,23.75
43.254,24.57
43.255,25.39
43.256,26.21
43.258,27.03
43.260,27.85
43.260,28.67
43.264,29.48
43.265,30.30
43.265,31.11
43.265,31.93
43.265,32.75
43.272,33.57
43.272,34.39
43.273,35.21
43.277,36.03
43.279,36.85
43.280,37.66
43.282,38.48
43.283,39.29
43.287,40.11
43.291,40.94
43.291,41.76
43.292,42.58
43.300,43.41
43.303,44.23
43.304,45.04
43.304,45.86
43.305,46.68
43.309,47.50
43.310,48.32
43.310,49.15
43.310,49.97
43.310,50.80
43.313,52.03
43.315,52.44
43.318,53.67
43.321,54.08
43.321,54.90
43.325,55.73
43.327,56.56
43.329,57.80
43.332,58.21
43.332,59.04
43.334,59.86
43.381,60.68
43.382,61.51
43.384,62.33
43.384,63.16
43.386,63.99
43.393,64.82
43.394,65.65
43.394,66.48
43.394,67.30
43.394,68.13
43.394,68.95
43.397,85.93
43.398,86.76
43.403,87.59
43.403,88.43
43.478,89.26
43.478,90.09
43.478,90.92
43.480,91.74
43.480,92.57
43.485,93.40
43.487,94.23
43.487,95.06
43.487,95.90
43.487,96.73
43.487,97.56
43.489,125.27
43.494,126.11
43.558,126.95
43.558,127.79
43.558,128.63
43.559,129.47
43.559,130.30
43.562,131.14
43.562,131.97
43.567,133.23
43.568,134.07
43.568,134.91
43.568,135.75
43.568,136.17
43.572,159.59
43.575,160.42
43.578,161.25
43.578,162.09
43.579,162.92
43.646,163.75
43.646,164.59
43.649,165.43
43.649,166.26
43.649,167.10
43.654,167.93
43.656,168.76
43.656,169.60
43.656,170.43
43.656,171.26
43.658,195.91
43.663,196.75
43.663,197.58
43.667,198.42
43.667,199.25
43.669,200.07
43.731,200.90
43.733,201.73
43.734,202.57
43.734,203.82
43.735,204.65
43.736,205.49
43.736,206.32
43.736,207.15
43.736,207.98
43.736,208.80
43.737,227.95
43.738,228.78
43.740,229.61
43.743,230.43
43.746,231.67
43.746,232.50
43.747,233.32
43.750,234.15
43.753,234.99
43.756,235.82
43.756,236.65
43.817,237.48
43.817,238.30
43.818,239.13
43.818,239.95
43.819,240.78
43.825,241.61
43.827,242.44
43.827,243.27
43.827,244.09
43.827,244.92
43.827,245.75
43.831,267.21
43.835,268.03
43.835,268.85
43.838,269.67
43.838,270.49
43.920,271.31
43.920,272.14
43.922,272.96
43.922,273.79
43.922,274.61
44.090,275.43
44.090,276.26
44.090,277.08
44.090,277.90
44.090,278.72
44.092,14.16
44.093,15.00
44.093,15.83
44.093,16.66
44.101,17.49
44.102,18.33
44.102,19.16
44.102,20.00
44.102,20.84
44.104,21.68
44.106,22.52
44.110,23.35
44.110,24.19
44.111,25.02
44.113,25.85
44.117,26.27
44.120,27.11
44.120,27.95
44.123,28.79
44.126,29.63
44.128,30.47
44.128,31.30
44.129,32.13
44.131,32.97
44.134,33.80
44.138,34.64
44.138,35.48
44.139,36.32
44.140,37.16
44.144,38.00
44.146,38.84
44.147,39.67
44.150,40.51
44.153,41.34
44.155,42.18
44.155,43.03
44.156,43.87
44.159,44.71
